,verse ref,verse id,family 1,family 2,ms 1,ms 2,transription 1,transription 2,normalized transription 1,normalized transription 2,length 1,length 2,length min,length max,length average,levenshtein,damerau_levenshtein,ratcliff_obershelp,jaro,nw_matches,nw_mismatches,nw_gaps,nw_gap_extensions
1793,John 18:27,26881,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فانكر بطرس ايضا. وفي الحين صاح الديك,فانكر بطرس ايضا ⦿ وفي الحين صاح الديك,فانكر بطرس ايضا وفا الحين صاح الديك,فانكر بطرس ايضا وفا الحين صاح الديك,35,35,35,35,35.0,100.0,100.0,100.0,100.0,35,0,0,0
1794,John 6:34,26360,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فقالوا له يا سيدنا اعطينا هذا الخبز في كل حين,فقالو له يا سيدنا اعطينا هذا الخبزه؟ في كل حين.,فقالوا له يا سيدنا اعطينا هذا الخبز فا كل حين,فقالو له يا سيدنا اعطينا هذا الخبزه فا كل حين,45,45,45,45,45.0,95.55555555555556,95.55555555555556,97.77777777777777,86.3973063973064,44,0,2,0
1795,John 6:35,26361,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),قال لهم [superscript: ايسوع] [Rubric] انا انا خبز الحياة. من يات اليّ لا يجع ومن يومن بي لن يعطش ابدًا,قال لهم ايسوع [Rubric] انا هو خبز الحياه من ياكل منه لا يجوع ⦿ ومن يومن بي لن يعطش ابدا ⦿,قال لهم انا انا خبز الحياه من يات اليّ لا يجع ومن يومن با لن يعطش ابداا,قال لهم ايسوع انا هو خبز الحياه من ياكل منه لا يجوع ومن يومن با لن يعطش ابدا,71,76,71,76,73.5,80.26315789473685,80.26315789473685,85.71428571428571,81.39793037865685,62,8,4,3
1796,Mark 6:14,24490,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فبلغ هروذس الملك خبر ايسوع. لان اسمه صار ظاهرا فقال ان يوحنا المعمدان قد قام من الموتى. فلذلك القوى تجترح به.,فبلغ هيروذس الملك خبر ايسوع. لان اسمه صار ظاهرًا. فقال ان يوحنا المعمدان. قد قام من بين الاموات. فلذلك القوي تجترح به.,فبلغ هروذس الملك خبر ايسوع لان اسمه صار ظاهرا فقال ان يوحنا المعمدان قد قام من الموتا فلذلك القوا تجترح به,فبلغ هيروذس الملك خبر ايسوع لان اسمه صار ظاهراا فقال ان يوحنا المعمدان قد قام من بين الاموات فلذلك القوا تجترح به,106,113,106,113,109.5,92.03539823008849,92.92035398230088,95.8904109589041,82.36906550898871,104,2,4,3
1797,Mark 6:15,24491,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),اخرون قالوا ايليا هو اخرون قالوا نبيّا هو كواحد من الانبيا,اخرون قالوا ايليا هو. اخرين قالوا نبيًا هو. كواحدًا من الانبيا.,اخرون قالوا ايليا هو اخرون قالوا نبيّا هو كواحد من الانبيا,اخرون قالوا ايليا هو اخرين قالوا نبياا هو كواحداا من الانبيا,58,60,58,60,59.0,93.33333333333333,93.33333333333333,94.91525423728814,90.0807334428024,56,2,1,1
1798,Mark 6:16,24492,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),وسمع هيروذس فقال ان يوحنا المعمدان الذي قطعت انا راسه هو قد قام من الموتى.,وسمع هيرودس فقال ان يوحنا المعمدان. الذي قطعت انا راسه. هو قد اقام من بين الاموت.,وسمع هيروذس فقال ان يوحنا المعمدان الذا قطعت انا راسه هو قد قام من الموتا,وسمع هيرودس فقال ان يوحنا المعمدان الذا قطعت انا راسه هو قد اقام من بين الاموت,73,78,73,78,75.5,89.74358974358975,89.74358974358975,94.03973509933775,88.64594309799789,71,1,4,3
1799,Mark 6:17,24493,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),لان هروذس كان قد وجه فقبض علي يوحنا فشده في الحبس. من اجل هيروذيا امراة اخيه فيلبس لانه تزوجها.,لان هيرودس كان قد وجه فقبض علي يوحنا المعمدان. وشده في الحبس من اجل هيروديا امراه اخيه فيلبس. لانه تزوجها.,لان هروذس كان قد وجه فقبض علا يوحنا فشده فا الحبس من اجل هيروذيا امراه اخيه فيلبس لانه تزوجها,لان هيرودس كان قد وجه فقبض علا يوحنا المعمدان وشده فا الحبس من اجل هيروديا امراه اخيه فيلبس لانه تزوجها,93,103,93,103,98.0,87.37864077669903,87.37864077669903,91.83673469387756,79.16205588613981,90,3,2,8
1800,Mark 6:18,24494,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),وكان يوحنا قد قال لهيروذس ليس يحل لك ان تتخذ امراة اخيك,وكان يوحنا قد قال لهيرودس. ليس يحل لك ان تاخذ امراة [something removed?] اخيك.,وكان يوحنا قد قال لهيروذس ليس يحل لك ان تتخذ امراه اخيك,وكان يوحنا قد قال لهيرودس ليس يحل لك ان تاخذ امراه اخيك,55,55,55,55,55.0,96.36363636363636,96.36363636363636,96.36363636363636,89.39965694682675,53,2,0,0
1801,Mark 6:19,24495,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فكانت هروذيا تتواعده وارادت قتله فلم تستطيع,فكانت هروذيا تتواعده. وتريد قتله. فلم تستطيع.,فكانت هروذيا تتواعده وارادت قتله فلم تستطيع,فكانت هروذيا تتواعده وتريد قتله فلم تستطيع,43,42,42,43,42.5,93.02325581395348,93.02325581395348,92.94117647058823,90.33888843871827,40,2,1,0
1802,Mark 6:20,24496,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),لان هروذس كان يخاف يوحنا لان كان يعلم انه رجل بار قديس وكان يسمع منه بلذه ويعمل بقوله,لان هروذس [superscript: كان] يخاف يوحنا. لانه كان يعرف انه رجل. صديق وقديس. وكان يسمع منه ويعمل بقوله.,لان هروذس كان يخاف يوحنا لان كان يعلم انه رجل بار قديس وكان يسمع منه بلذه ويعمل بقوله,لان هروذس يخاف يوحنا لانه كان يعرف انه رجل صديق وقديس وكان يسمع منه ويعمل بقوله,85,79,79,85,82.0,80.0,80.0,86.58536585365853,79.29215244273537,71,5,5,7
1803,Matthew 16:1,23742,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فاقترب الزنادقة والفريسين؟ اذ يروزونه فسالوه ان يريهم اية من السما.,فاقتربوا الزنادقه والفريسين اذ يروزونه فاسالوه ان يريهم ايه. من السما.,فاقترب الزنادقه والفريسين اذ يروزونه فسالوه ان يريهم ايه من السما,فاقتربوا الزنادقه والفريسين اذ يروزونه فاسالوه ان يريهم ايه من السما,65,68,65,68,66.5,95.58823529411765,95.58823529411765,97.74436090225564,83.91402714932127,65,0,2,1
1804,Matthew 16:2,23743,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فقال لهم اذ يكون المسا تقولون انه صحو لان السما محمرة.,فقال لهم. اذا كان المسا[on side] تقولون انه صحوا. لان السما محمره,فقال لهم اذ يكون المسا تقولون انه صحو لان السما محمره,فقال لهم اذا كان المسا تقولون انه صحوا لان السما محمره,53,54,53,54,53.5,92.5925925925926,92.5925925925926,95.32710280373831,85.7791754018169,50,3,1,0
1805,Matthew 16:3,23744,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),وبالغداه اليوم يوم مطر اذ كانت السما محمرة بعبوس. اما وجه السما فقد تحسنون ان تميزوا وعلامات الاوقات اما تستطيعون,[homeoteleuton] بعبوس يا مرايين؟ اما وجه السما قد عرفتم ان تميزوا. وعلامات الاوقات ما تسيطيعوا.,وبالغداه اليوم يوم مطر اذ كانت السما محمره بعبوس اما وجه السما فقد تحسنون ان تميزوا وعلامات الاوقات اما تستطيعون,بعبوس يا مرايين اما وجه السما قد عرفتم ان تميزوا وعلامات الاوقات ما تسيطيعوا,112,76,76,112,94.0,56.25,56.25,63.829787234042556,69.90566694514064,63,10,9,33
1806,Matthew 16:4,23745,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),...؟ الجيل الخبيث الفاجر يبتغي اية ولن يعطي اية الا اية يونان النبي ثم تركهم وذهب,الجيل الخبيث الفاجر. يبتغي اية. ولن يعطي ايه. الا ايه يونان النبي. ثم تركهم وذهب.,الجيل الخبيث الفاجر يبتغا ايه ولن يعطا ايه الا ايه يونان النبا ثم تركهم وذهب,الجيل الخبيث الفاجر يبتغا ايه ولن يعطا ايه الا ايه يونان النبا ثم تركهم وذهب,76,76,76,76,76.0,100.0,100.0,100.0,100.0,76,0,0,0
1807,Luke 15:11,25668,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),كانسان كان له ابنين.,كان انسان له ابنين.,كانسان كان له ابنين,كان انسان له ابنين,19,18,18,19,18.5,84.21052631578947,84.21052631578947,86.48648648648648,96.39376218323586,16,2,1,0
1808,Luke 15:12,25669,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فقال الشاب منهما لابيه. يا ابي اعطني القسم الذي يخصني من نعمتك. فقسم ماله فيما بينهما.,فقال الشاب منهما لابيه. يا ابي اعطيني القسم. الذي يخصني من مالك. فقسم بينهما ماله.,فقال الشاب منهما لابيه يا ابا اعطنا القسم الذا يخصنا من نعمتك فقسم ماله فيما بينهما,فقال الشاب منهما لابيه يا ابا اعطينا القسم الذا يخصنا من مالك فقسم بينهما ماله,83,78,78,83,80.5,80.72289156626506,80.72289156626506,86.95652173913044,88.07210192752363,70,1,5,14
1809,Luke 15:13,25670,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),وبعد ايام ليست كثيرة جمع الابن الاصغر كل ما له وسافر الى بلد بعيد وبدد هناك ما له عايشا علي جهة التفريط.,وبعد ايام ليست كثيره. جمع الابن الاصغر كل ماله. وسافر الي بلدة بعيده. وبدد هناك ماله جميعه عا عايشا علي جة التفريط.,وبعد ايام ليست كثيره جمع الابن الاصغر كل ما له وسافر الا بلد بعيد وبدد هناك ما له عايشا علا جهه التفريط,وبعد ايام ليست كثيره جمع الابن الاصغر كل ماله وسافر الا بلده بعيده وبدد هناك ماله جميعه عا عايشا علا جه التفريط,103,111,103,111,107.0,88.28828828828829,88.28828828828829,93.45794392523365,88.8597335199277,100,0,6,8
1810,Luke 15:14,25671,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فلما انفق كل ما كان معه. حدثت مجاعة شديدة في ذلك البلد. واشتمله الاعواز والعدم.,فلما انفق كل ما كان له حدثت مجاعه عظيمه في تلك البلده. واشتمله الاعواز والعذمه.,فلما انفق كل ما كان معه حدثت مجاعه شديده فا ذلك البلد واشتمله الاعواز والعدم,فلما انفق كل ما كان له حدثت مجاعه عظيمه فا تلك البلده واشتمله الاعواز والعذمه,76,77,76,77,76.5,88.31168831168831,88.31168831168831,90.19607843137256,86.5903711298448,69,6,3,0
1811,Luke 15:15,25672,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),وذهب ولاصق واحد من اهل تلك البلدة. فانفذه؟ الى حقوله يرعي خنازير.,وذهب ولاصق واحدًا من اهل تلك البلدة. فانفده؟ الي حقله ليرعي خنازير,وذهب ولاصق واحد من اهل تلك البلده فانفذه الا حقوله يرعا خنازير,وذهب ولاصق واحداا من اهل تلك البلده فانفده الا حقله ليرعا خنازير,62,64,62,64,63.0,92.1875,92.1875,95.23809523809523,85.1747311827957,60,1,3,1
1812,Luke 15:16,25673,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),وكان يشتهي يملا جوفه من الخرنوب الذي كانت الخازير تاكله فلم يعطيه احد مناه؟.,كانت له ⦿ وكان يشتهي يما؟ جوفه من الخرنوب ⦿ التي كانت الخازير تاكله ⦿ فلم يعطيه احدا مناه؟ ⦿,وكان يشتها يملا جوفه من الخرنوب الذا كانت الخازير تاكله فلم يعطيه احد مناه,كانت له وكان يشتها يما جوفه من الخرنوب التا كانت الخازير تاكله فلم يعطيه احدا مناه,74,82,74,82,78.0,86.58536585365853,86.58536585365853,92.3076923076923,79.45265679980012,72,1,3,7
1813,Luke 15:17,25674,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),ثم اقبل الي ذاته وقال كم اجرا في بيت ابي يفضل الخبز عنهم وانا اهلك جوعًا.,ثم اقبل الي ذاته ⦿ وقال كم اجرا في بيت ابي ⦿ يفضل الخبز عنهم وانا ⦿ اهلك جوعا ⦿,ثم اقبل الا ذاته وقال كم اجرا فا بيت ابا يفضل الخبز عنهم وانا اهلك جوعاا,ثم اقبل الا ذاته وقال كم اجرا فا بيت ابا يفضل الخبز عنهم وانا اهلك جوعا,72,71,71,72,71.5,98.61111111111111,98.61111111111111,99.3006993006993,99.53703703703704,71,0,1,0
1814,Luke 15:18,25675,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),لاقمن ولامضين الى ابي فاقول له. يابي قد اخطات في السما وبين يديك.,لاقومن وامضي الي ابيه[deletion markers?] واقول له ⦿ يا ابي قد اخطيت في السما وبين يديك ⦿,لاقمن ولامضين الا ابا فاقول له يابا قد اخطات فا السما وبين يديك,لاقومن وامضا الا ابيه واقول له يا ابا قد اخطيت فا السما وبين يديك,63,65,63,65,64.0,84.61538461538461,84.61538461538461,89.0625,82.23748473748475,57,4,5,1
1815,Luke 15:19,25676,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),ولست اهلا ان ادعا لك ابنا. اجعلني كواحد من اجرايك.,ولست انا باهل ان ادعي؟ لك ابنا ⦿ فاجعلني كاحد اجرايك ⦿,ولست اهلا ان ادعا لك ابنا اجعلنا كواحد من اجرايك,ولست انا باهل ان ادعا لك ابنا فاجعلنا كاحد اجرايك,48,49,48,49,48.5,77.55102040816327,77.55102040816327,88.65979381443299,83.52681652371095,43,0,5,6
1816,Luke 15:20,25677,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فقام وجا الي عند ابوه. واذ حصل مجيه غير[superscript] بعيدًا منه. راه ابوه فتحنن عليه وبادر فانكب عليه وقبله.,ثم انه قام وجا الى عند ابوه ⦿ واذ حصل مجيه غير بعيدا منه ⦿ راه ابوه فاتحنن عليه وباذر؟ فانكب عليه وقبله ⦿,فقام وجا الا عند ابوه واذ حصل مجيه غير بعيداا منه راه ابوه فتحنن عليه وبادر فانكب عليه وقبله,ثم انه قام وجا الا عند ابوه واذ حصل مجيه غير بعيدا منه راه ابوه فاتحنن عليه وباذر فانكب عليه وقبله,92,98,92,98,95.0,89.79591836734694,89.79591836734694,93.6842105263158,80.44316277235532,89,2,3,5
1817,Mark 13:5,24791,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فاجابهم انظروا لا يظلكم احد,فاجابهم وقال. انظروا لا يظلنكم؟ احدًا.,فاجابهم انظروا لا يظلكم احد,فاجابهم وقال انظروا لا يظلنكم احداا,27,35,27,35,31.0,77.14285714285715,77.14285714285715,87.09677419354838,83.12169312169311,27,0,3,5
1818,Mark 13:6,24792,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فان كثيرين سياتون علي اسمي قايلين ان هو فيطغون كثيرين,فان كثيرين سياتون علي اسمي قايلين ان هو. فيطغون كثيرين.,فان كثيرين سياتون علا اسما قايلين ان هو فيطغون كثيرين,فان كثيرين سياتون علا اسما قايلين ان هو فيطغون كثيرين,53,53,53,53,53.0,100.0,100.0,100.0,100.0,53,0,0,0
1819,Mark 13:7,24793,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فاذا ما سمعتم بحروب واخبار رجفات فلا تخافوا فان ذلك ينبغي ان يكون ولكن ليس هو التمام اذ ذلك,فاذا سمعتم بحروب. واخبار. ورجفات. فلا تخافو. فان ذلك ان يصير ولكن [superscript: ليس] هو التمام ذلك.,فاذا ما سمعتم بحروب واخبار رجفات فلا تخافوا فان ذلك ينبغا ان يكون ولكن ليس هو التمام اذ ذلك,فاذا سمعتم بحروب واخبار ورجفات فلا تخافو فان ذلك ان يصير ولكن هو التمام ذلك,91,75,75,91,83.0,76.92307692307693,76.92307692307693,85.54216867469879,77.44921136701959,71,3,6,12
1820,Mark 13:8,24794,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),لانه ستثور امة على امة ومملكة علي مملكة وسيكون زلازل في مواضع وسوف يكون مجاعات وهيوج هذه فاتحة المخاض.,لانه ستقوم امه علي امه. ملوك علي ملوك. وتكون زلازل في مواضع. وسوف تكون مجاعات وهيوج. هذه فاتحه المخاض,لانه ستثور امه علا امه ومملكه علا مملكه وسيكون زلازل فا مواضع وسوف يكون مجاعات وهيوج هذه فاتحه المخاض,لانه ستقوم امه علا امه ملوك علا ملوك وتكون زلازل فا مواضع وسوف تكون مجاعات وهيوج هذه فاتحه المخاض,101,97,97,101,99.0,88.11881188118812,88.11881188118812,91.91919191919192,81.4690364946039,89,8,3,1
1821,Mark 13:9,24795,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فانظروا انتم انفسكم سيسلموكم الي المجامع والمحافل. وتقامون بحضرة الولاة والملوك من اجل الشهادة لهم.,فانظروا انتم لانفسكم ⦿ سيسلموكم الي المجامع والمحافل ⦿ وتقومون بحضرة الملوك. والولاه. من اجل اسمي ⦿ ولاجل الشهاده عليهم ⦿,فانظروا انتم انفسكم سيسلموكم الا المجامع والمحافل وتقامون بحضره الولاه والملوك من اجل الشهاده لهم,فانظروا انتم لانفسكم سيسلموكم الا المجامع والمحافل وتقومون بحضره الملوك والولاه من اجل اسما ولاجل الشهاده عليهم,97,111,97,111,104.0,81.08108108108108,81.08108108108108,84.61538461538461,82.39373394012568,90,7,4,10
1822,Mark 13:10,24796,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),وينبغي ان ينادي بالانجيل في كل الامم اولا,وينبغي ان ينادا بالانجيل ⦿ في كل الامم اولا ⦿,وينبغا ان ينادا بالانجيل فا كل الامم اولا,وينبغا ان ينادا بالانجيل فا كل الامم اولا,41,41,41,41,41.0,100.0,100.0,100.0,100.0,41,0,0,0
1823,Mark 13:11,24797,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فاذا اسمعتم قادوكم ليسلموكم لا تهتموا قبل بماذا تتكلمون ولا تدرسون ولكن مهما تلقنوه في تلك الساعة اياه قولوا فليس انتم الذين تتكلمون بل الروح القدس,فاذا قدموكم ليسلمونكم فلا تهتموا. قبل بشيا بماذا تتكلمون ولا تدرسون ⦿ ولكن مهما تلقنوه في تلك الساعه اياه قولو ⦿ فليس انتم الذين تتكلمون لكن الروح القدس ⦿,فاذا اسمعتم قادوكم ليسلموكم لا تهتموا قبل بماذا تتكلمون ولا تدرسون ولكن مهما تلقنوه فا تلك الساعه اياه قولوا فليس انتم الذين تتكلمون بل الروح القدس,فاذا قدموكم ليسلمونكم فلا تهتموا قبل بشيا بماذا تتكلمون ولا تدرسون ولكن مهما تلقنوه فا تلك الساعه اياه قولو فليس انتم الذين تتكلمون لكن الروح القدس,147,147,147,147,147.0,86.39455782312925,86.39455782312925,92.85714285714286,81.34920634920634,136,2,7,11
1824,Matthew 7:15,23400,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),احتفظوا من الانبيا الكذبة الذين ياتوكم بلباس الخراف وهم من داخل ذياب خاطفة,احتفظوا من الانبيا الكذبه الذين ياتوكم. بلباس الخراف من خارج. من داخل ذياب خاطفه.,احتفظوا من الانبيا الكذبه الذين ياتوكم بلباس الخراف وهم من داخل ذياب خاطفه,احتفظوا من الانبيا الكذبه الذين ياتوكم بلباس الخراف من خارج من داخل ذياب خاطفه,74,78,74,78,76.0,91.02564102564102,91.02564102564102,94.73684210526315,92.36832986832987,72,0,2,6
1825,Matthew 7:16,23401,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),من ثمراتهم اعرفوهم. هل يلقط من الشوك عنبًا او من الدردار تينا,من ثمراتهم اعرفوهم. هل يلقط من الشوك عنبًا. او من الذرذار تينًا.,من ثمراتهم اعرفوهم هل يلقط من الشوك عنباا او من الدردار تينا,من ثمراتهم اعرفوهم هل يلقط من الشوك عنباا او من الذرذار تيناا,60,61,60,61,60.5,95.08196721311475,95.08196721311475,95.86776859504133,97.2495446265938,58,2,1,0
1826,Matthew 7:17,23402,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),كذلك كل شجرة صالحة تصنع ثمارة طيبة والشجرة السو تصنع ثمر سو,كذلك كل شجرة صالحه تصنع ثمرًا طيبا. وكل شجره رذيه تصنع ثمرا رذيًا.,كذلك كل شجره صالحه تصنع ثماره طيبه والشجره السو تصنع ثمر سو,كذلك كل شجره صالحه تصنع ثمراا طيبا وكل شجره رذيه تصنع ثمرا رذياا,59,64,59,64,61.5,75.0,76.5625,79.67479674796748,85.22062546636819,48,11,3,2
1827,Matthew 7:18,23403,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),ليس تستطيع شجرة صالحة تثمر ثمر سو ولا شجرة سو تثمر ثمر صالح,ليس تستطيع شجرة صالحه. ان تثمر ثمرًا رذيا. ولا شجرة سوا تثمر ثمرهً صالحهً.,ليس تستطيع شجره صالحه تثمر ثمر سو ولا شجره سو تثمر ثمر صالح,ليس تستطيع شجره صالحه ان تثمر ثمراا رذيا ولا شجره سوا تثمر ثمرها صالحها,59,71,59,71,65.0,80.28169014084507,80.28169014084507,87.6923076923077,83.23295905874338,57,2,6,6
1828,Matthew 7:19,23404,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فكل شجرة لا تثمر ثمر صالح تقطع وفي النار تلقا,فكل شجره لا تثمر ثمرا صالح. تقطع وفي النار تلقا.,فكل شجره لا تثمر ثمر صالح تقطع وفا النار تلقا,فكل شجره لا تثمر ثمرا صالح تقطع وفا النار تلقا,45,46,45,46,45.5,97.82608695652173,97.82608695652173,98.9010989010989,90.01610305958133,45,0,1,0
1829,Matthew 7:20,23405,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),من اثمارهم تعرفوهم,من اثمارهم اعرفوهم.,من اثمارهم تعرفوهم,من اثمارهم اعرفوهم,18,18,18,18,18.0,94.44444444444444,94.44444444444444,94.44444444444444,96.29629629629629,17,1,0,0
1830,Luke 8:9,25323,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فساله تلاميذه قايلين ما هو هذا المثل.,فسالوه تلاميذه قايلين. ما هو هذا المثل.,فساله تلاميذه قايلين ما هو هذا المثل,فسالوه تلاميذه قايلين ما هو هذا المثل,36,37,36,37,36.5,97.2972972972973,97.2972972972973,98.63013698630137,99.09909909909909,36,0,1,0
1831,Luke 8:10,25324,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),فقال لكم اعطى ان تعرفوا سر ملكوة الله وباقي الناس بامثال يخاطبون حتى اذا ابصروا لا يبصرون واذا سمعوا لا يفهموا,فقال لكم اعطي ان تعرفوا سر ملكوه الله. وباقي الناس بامثال يخاطبون. حتي اذا ابصروا. لا يبصرون. واذا سمعوا لا يسمعون.,فقال لكم اعطا ان تعرفوا سر ملكوه الله وباقا الناس بامثال يخاطبون حتا اذا ابصروا لا يبصرون واذا سمعوا لا يفهموا,فقال لكم اعطا ان تعرفوا سر ملكوه الله وباقا الناس بامثال يخاطبون حتا اذا ابصروا لا يبصرون واذا سمعوا لا يسمعون,110,110,110,110,110.0,96.36363636363636,96.36363636363636,97.27272727272728,98.18181818181819,106,4,0,0
1832,Luke 8:11,25325,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),هذا هو معنى المثل. الزرع هو كلام الله,هذا هو معني المثل. الزرع هو كلام الله.,هذا هو معنا المثل الزرع هو كلام الله,هذا هو معنا المثل الزرع هو كلام الله,36,36,36,36,36.0,100.0,100.0,100.0,100.0,36,0,0,0
1833,Luke 8:12,25326,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),والذي على قارعة الطريق هم الذين يسمعون. ثم يجي المحال فينتزع القول من قلوبهم. ليلا يصدقوا فيخلصوا.,والذي علي قارعة الطريق. هم الذين يسمعون. ثم يجي المحال. فينتزع القول من قلوبهم. ليلا يصدقوا فيخلصون.,والذا علا قارعه الطريق هم الذين يسمعون ثم يجا المحال فينتزع القول من قلوبهم ليلا يصدقوا فيخلصوا,والذا علا قارعه الطريق هم الذين يسمعون ثم يجا المحال فينتزع القول من قلوبهم ليلا يصدقوا فيخلصون,95,95,95,95,95.0,98.94736842105263,98.94736842105263,98.94736842105263,99.29824561403508,94,1,0,0
1834,Luke 8:13,25327,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),الذين على الصخرة. فهم الذين اذا سمعوا الكلام قبلوه بفرح وليس لهم اصل فيومنون في وقت. وفي حين التجربة يكفرون.,الذي علي الصخره. هم الذين اذا سمعوا الكلام. قبلوه بفرحًا. وليس لهم اصل فيومنون في وقت. وفي حين التجربه. يكفرون.,الذين علا الصخره فهم الذين اذا سمعوا الكلام قبلوه بفرح وليس لهم اصل فيومنون فا وقت وفا حين التجربه يكفرون,الذا علا الصخره هم الذين اذا سمعوا الكلام قبلوه بفرحاا وليس لهم اصل فيومنون فا وقت وفا حين التجربه يكفرون,105,105,105,105,105.0,95.23809523809523,95.23809523809523,97.14285714285714,84.53314659197014,102,1,3,1
1835,Luke 8:14,25328,Jb,Jb,Sinai ar. 106 (Jᴮ),Sinai ar. 80 (Jᴮ - phase 1),والذي وقع فيما بين الشوك فهم الذين يسمعون القول. ولتصرفهم في هموم العالم وغناه ولذاته يختنقون ولا تتم اثمارهم.,والذي وقع فيما بين الشوك. فهم الذين يسمعون القول. ولتصرفهم في هموم العالم. وغناه ولذاته يختنقون. ولا تتم اثمارهم.,والذا وقع فيما بين الشوك فهم الذين يسمعون القول ولتصرفهم فا هموم العالم وغناه ولذاته يختنقون ولا تتم اثمارهم,والذا وقع فيما بين الشوك فهم الذين يسمعون القول ولتصرفهم فا هموم العالم وغناه ولذاته يختنقون ولا تتم اثمارهم,108,108,108,108,108.0,100.0,100.0,100.0,100.0,108,0,0,0
