,verse ref,verse id,family 1,family 2,ms 1,ms 2,transription 1,transription 2,normalized transription 1,normalized transription 2,length 1,length 2,length min,length max,length average,levenshtein,damerau_levenshtein,ratcliff_obershelp,jaro,nw_matches,nw_mismatches,nw_gaps,nw_gap_extensions
3583,Mark 13:6,24792,G,L,Kashouh Family G,Kashouh Family L,لان كثيرا ياتون باسمى ويقولون اني انا هو فيضلون ناسا كثيرا,فان كثيرين ياتون باسمى قايلين انى انا هو المسيح فيضلون كثيرين,لان كثيرا ياتون باسما ويقولون انا انا هو فيضلون ناسا كثيرا,فان كثيرين ياتون باسما قايلين انا انا هو المسيح فيضلون كثيرين,58,61,58,61,59.5,63.934426229508205,63.934426229508205,77.31092436974791,81.43409736517451,0,0,0,0
3584,Mark 13:7,24793,G,L,Kashouh Family G,Kashouh Family L,واذا سمعتم بالحروب وخبر الرجوف فلا تخافوا لانه مزمع ان يكون ولاكن ليست الاخره,فاذا ما سمعتم بحروب واخبار حروب فلا تقلقن فانه ينبغي ان يكون هذه لكن لم يات الانقضاء,واذا سمعتم بالحروب وخبر الرجوف فلا تخافوا لانه مزمع ان يكون ولاكن ليست الاخره,فاذا ما سمعتم بحروب واخبار حروب فلا تقلقن فانه ينبغا ان يكون هذه لكن لم يات الانقضا,77,83,77,83,80.0,57.831325301204814,57.831325301204814,67.5,73.4737150399801,0,0,0,0
3585,Mark 13:8,24794,G,L,Kashouh Family G,Kashouh Family L,وبعد ذلك يثب امه على امه ومملكه على مملكه وتكون زلازل في موضع موضع ويكون مجاعات وهيوج هذه اوايل المخاض,وان امه تقوم على امه ومملكه على مملكه وتكون زلازل في مواضع وتكون مجاعات وهيوج وهذه هي اول الطلق,وبعد ذلك يثب امه علا امه ومملكه علا مملكه وتكون زلازل فا موضع موضع ويكون مجاعات وهيوج هذه اوايل المخاض,وان امه تقوم علا امه ومملكه علا مملكه وتكون زلازل فا مواضع وتكون مجاعات وهيوج وهذه ها اول الطلق,102,95,95,102,98.5,74.50980392156863,74.50980392156863,80.20304568527918,76.10947112423099,0,0,0,0
3586,Mark 13:9,24795,G,L,Kashouh Family G,Kashouh Family L,فابصروا انتم انفسكم فانه سوف يسلمونكم الى القضاه وتجلدون في محافلهم وتقفون امام الملوك والحكام من اجلي لشهادتهم,فانظروا انتم انفسكم فسيسلمونكم الى مواضع الحكم، وسيضربونكم في المحافل، وتقامون قدام الحكام والملوك من اجلي شهادة لهم,فابصروا انتم انفسكم فانه سوف يسلمونكم الا القضاه وتجلدون فا محافلهم وتقفون امام الملوك والحكام من اجلا لشهادتهم,فانظروا انتم انفسكم فسيسلمونكم الا مواضع الحكم وسيضربونكم فا المحافل وتقامون قدام الحكام والملوك من اجلا شهاده لهم,111,114,111,114,112.5,60.526315789473685,60.526315789473685,70.22222222222221,80.78899031888301,0,0,0,0
3587,Mark 13:10,24796,G,L,Kashouh Family G,Kashouh Family L,غير ان بشراى مزمعه ان يبشر بها في جميع الشعوب,وللامم اجمعين ينبغى اولاً ان ينادى بالانجيل,غير ان بشراا مزمعه ان يبشر بها فا جميع الشعوب,وللامم اجمعين ينبغا اولاا ان ينادا بالانجيل,45,43,43,45,44.0,22.22222222222222,22.22222222222222,32.95454545454546,58.214183175423486,0,0,0,0
3588,Mark 13:11,24797,G,L,Kashouh Family G,Kashouh Family L,فاذا ما قدموكم لبسلموكم فلا تتقدموا فتهتموا بماذا تتكلون ولا تفكروا بل الشي الذي يوهب لكم في تلك الساعه بذاك تكلموا لانكم انتم لستم انتم الذين تتكلمون بل روح القدس,فاذا قدموكم مسلمين لكم فلا تهتمن قبل بماذا تتكلمون به ولا بما تتلون بل الذي تعطونه فى تلك الساعة هذا الذي تتكلمون به لانكم لستم انتم المتكلمون بل روح القدس,فاذا ما قدموكم لبسلموكم فلا تتقدموا فتهتموا بماذا تتكلون ولا تفكروا بل الشا الذا يوهب لكم فا تلك الساعه بذاك تكلموا لانكم انتم لستم انتم الذين تتكلمون بل روح القدس,فاذا قدموكم مسلمين لكم فلا تهتمن قبل بماذا تتكلمون به ولا بما تتلون بل الذا تعطونه فا تلك الساعه هذا الذا تتكلمون به لانكم لستم انتم المتكلمون بل روح القدس,163,155,155,163,159.0,60.122699386503065,60.122699386503065,73.89937106918238,79.45583709233844,0,0,0,0
3589,Matthew 7:15,23400,G,L,Kashouh Family G,Kashouh Family L,احذروا من الانبيا الكذبة الذين ياتونكم بلباس الحملان وهم في الباطن دياب خاطفه,فاحذروا من الانبياء الكذبة الذين ياتونكم في ملابس الخرفان فان وباطنهم ذياب خاطفة,احذروا من الانبيا الكذبه الذين ياتونكم بلباس الحملان وهم فا الباطن دياب خاطفه,فاحذروا من الانبيا الكذبه الذين ياتونكم فا ملابس الخرفان فان وباطنهم ذياب خاطفه,77,79,77,79,78.0,74.68354430379746,75.9493670886076,79.48717948717949,88.63191133760753,0,0,0,0
3590,Matthew 7:16,23401,G,L,Kashouh Family G,Kashouh Family L,ومن ثمارهم تعرفونهم هل يجتنى من الشوك عنب او من العوسج تين,ومن ثمارهم تعرفونهم هل يجنى عنب من شوك او يجتنى تين من العليق,ومن ثمارهم تعرفونهم هل يجتنا من الشوك عنب او من العوسج تين,ومن ثمارهم تعرفونهم هل يجنا عنب من شوك او يجتنا تين من العليق,58,61,58,61,59.5,63.934426229508205,63.934426229508205,70.58823529411765,87.48738189453283,0,0,0,0
3591,Matthew 7:17,23402,G,L,Kashouh Family G,Kashouh Family L,هكذا كل شجرة صالحة تثمر ثمرا جيدا والشجرة الفادقه تثمر ثمرة رديا,كذلك كل شجرةٍ صالحةٍ تَخرج ثمرةً صالحةً والشجرة الردية تخرج ثمرةً رديةً,هكذا كل شجره صالحه تثمر ثمرا جيدا والشجره الفادقه تثمر ثمره رديا,كذلك كل شجرها صالحها تخرج ثمرها صالحها والشجره الرديه تخرج ثمرها رديها,64,70,64,70,67.0,68.57142857142857,68.57142857142857,77.61194029850746,75.54380743525479,0,0,0,0
3592,Matthew 7:18,23403,G,L,Kashouh Family G,Kashouh Family L,لا تستطيع شجرة صالحة ان تثمر ثمرا رديئا ولا شجرة فاسقه ان تثمر ثمرا جيدا,لن يمكن شجرة طيبه ان تصنع ثمرةً خبيثهً ولا شجرة خبيثه أن تصنع ثمرة طيبةً,لا تستطيع شجره صالحه ان تثمر ثمرا رديئا ولا شجره فاسقه ان تثمر ثمرا جيدا,لن يمكن شجره طيبه ان تصنع ثمرها خبيثها ولا شجره خبيثه ان تصنع ثمره طيبها,72,72,72,72,72.0,58.333333333333336,58.333333333333336,62.5,66.41737891737893,0,0,0,0
3593,Matthew 7:19,23404,G,L,Kashouh Family G,Kashouh Family L,كل شجرة لا تثمر ثمرا جيدا تقطع وتلقي في النار,وكل شجرة لا تصنع ثمرةً جيدة ستقطع وتلقى في النار,كل شجره لا تثمر ثمرا جيدا تقطع وتلقا فا النار,وكل شجره لا تصنع ثمرها جيده ستقطع وتلقا فا النار,45,48,45,48,46.5,85.41666666666666,85.41666666666666,88.17204301075269,82.4198283649503,0,0,0,0
3594,Matthew 7:20,23405,G,L,Kashouh Family G,Kashouh Family L,فمن ثمارهم تعرفونهم,فمن ثمارهم اذن تعرفونهم,فمن ثمارهم تعرفونهم,فمن ثمارهم اذن تعرفونهم,19,23,19,23,21.0,82.6086956521739,82.6086956521739,90.47619047619048,88.9397406559878,0,0,0,0
3595,Luke 8:9,25323,G,L,Kashouh Family G,Kashouh Family L,ثم ساله تلاميذه ان ما هذا المثل,ثم سالهُ تلاميذه ان ما هو هذا المثل,ثم ساله تلاميذه ان ما هذا المثل,ثم ساله تلاميذه ان ما هو هذا المثل,31,34,31,34,32.5,91.17647058823529,91.17647058823529,95.38461538461539,95.44592030360532,0,0,0,0
3596,Luke 8:10,25324,G,L,Kashouh Family G,Kashouh Family L,فاما هو فقال لهم لكم وهب العلم بسر ملكوت الله فاما اوليك الباقون فانما يقال بالامثال كيما اذ يرون لا يرون واذ يسمعون لا يسمعون ويفهمون,فاما هو فقال لهم، قد حظيتم انتم بعلم اسرار ملكوت الله واما الباقون فيكون القول لهم بامثال لكي لا يبصروا وهم مبضرون ولا يسمعوا ولا يفهموا وهم سامعون,فاما هو فقال لهم لكم وهب العلم بسر ملكوت الله فاما اوليك الباقون فانما يقال بالامثال كيما اذ يرون لا يرون واذ يسمعون لا يسمعون ويفهمون,فاما هو فقال لهم قد حظيتم انتم بعلم اسرار ملكوت الله واما الباقون فيكون القول لهم بامثال لكا لا يبصروا وهم مبضرون ولا يسمعوا ولا يفهموا وهم سامعون,134,146,134,146,140.0,56.849315068493155,56.849315068493155,64.64285714285715,78.7000068152389,0,0,0,0
3597,Luke 8:11,25325,G,L,Kashouh Family G,Kashouh Family L,وهذا المثل الزرع هو كلمه الله,وهذا هو المثل، الزرع هو كلام الله,وهذا المثل الزرع هو كلمه الله,وهذا هو المثل الزرع هو كلام الله,29,32,29,32,30.5,84.375,84.375,91.80327868852459,85.38074712643677,0,0,0,0
3598,Luke 8:12,25326,G,L,Kashouh Family G,Kashouh Family L,فاما اوليك الذي على الطريق فهم اوليك الذين يسمعون الكلمه فياتي العدو فينزع الكلمه من قلوبهم كيلا يومنوا,فاما الذي على الطريق فهم اوليك الذين يسمعون الكلمه ثم ياتي ابليس فينزع الكلمه من قلوبهم، ليلا يؤمنوا فيخلصوا,فاما اوليك الذا علا الطريق فهم اوليك الذين يسمعون الكلمه فياتا العدو فينزع الكلمه من قلوبهم كيلا يومنوا,فاما الذا علا الطريق فهم اوليك الذين يسمعون الكلمه ثم ياتا ابليس فينزع الكلمه من قلوبهم ليلا يومنوا فيخلصوا,103,107,103,107,105.0,79.43925233644859,79.43925233644859,87.61904761904762,80.78222033754977,0,0,0,0
3599,Luke 8:13,25327,G,L,Kashouh Family G,Kashouh Family L,فاما اوليك الذين على الصفا فهم هولا الذين اذا سمعوا بالفرح يقبلون الكلمه وليس لها اصل بل انما ايمانهم زمينا وفي وقت البلا يقتنون,وأما الذى سقط على الصخره فهم الذين اذا سمعوا يقبلون القول بفرح وهاولاء لا اصل لكم وهم انما يؤمنون زمنًا يسيرًا وفي زمان التجربه يتركونه,فاما اوليك الذين علا الصفا فهم هولا الذين اذا سمعوا بالفرح يقبلون الكلمه وليس لها اصل بل انما ايمانهم زمينا وفا وقت البلا يقتنون,واما الذا سقط علا الصخره فهم الذين اذا سمعوا يقبلون القول بفرح وهاولا لا اصل لكم وهم انما يومنون زمناا يسيراا وفا زمان التجربه يتركونه,128,134,128,134,131.0,47.76119402985074,47.76119402985074,64.8854961832061,77.52194556065824,0,0,0,0
3600,Luke 8:14,25328,G,L,Kashouh Family G,Kashouh Family L,واما ذلك الذي وقع بين الشوك فهو هولا الذين يسمعون الكلمه ومالهم والغنى بشهوات الغنى الدنيا يختنقون ولا يوتون ثمرا,واما الذي سقط في الشوك فهم هاولاء الذين يسمعون الكلمه ويخنقهم الاهتمام والغنى ولذات هذه الحياه الساعين فيها فلا ياتون بثمره,واما ذلك الذا وقع بين الشوك فهو هولا الذين يسمعون الكلمه ومالهم والغنا بشهوات الغنا الدنيا يختنقون ولا يوتون ثمرا,واما الذا سقط فا الشوك فهم هاولا الذين يسمعون الكلمه ويخنقهم الاهتمام والغنا ولذات هذه الحياه الساعين فيها فلا ياتون بثمره,113,122,113,122,117.5,62.295081967213115,62.295081967213115,71.48936170212767,75.32092944533102,0,0,0,0
3601,Luke 8:15,25329,G,L,Kashouh Family G,Kashouh Family L,فاما ذلك الذي في الارض الجيده فهم هولا الذي بقلب [سهل] صالح يسمعون الكلمه فيمسكونها ويوتون الثمار بالصبر,واما الذي سقط على الارض الصالحه فهم هاولاء الذين يسمعون القول بقلب صالح خير فيتمسكون به ويثمرون بالصبر,فاما ذلك الذا فا الارض الجيده فهم هولا الذا بقلب صالح يسمعون الكلمه فيمسكونها ويوتون الثمار بالصبر,واما الذا سقط علا الارض الصالحه فهم هاولا الذين يسمعون القول بقلب صالح خير فيتمسكون به ويثمرون بالصبر,98,101,98,101,99.5,48.51485148514851,49.504950495049506,67.83919597989949,76.69551261952373,0,0,0,0
3602,John 6:30,26356,G,L,Kashouh Family G,Kashouh Family L,قالوا له ايت ايه ترينا لنراها ونومن بك ماذا تصنع,قالوا له اية آية تصنعها انت لكي نرى ونومن بك اي عمل صنعته,قالوا له ايت ايه ترينا لنراها ونومن بك ماذا تصنع,قالوا له ايه ايه تصنعها انت لكا نرا ونومن بك اا عمل صنعته,48,57,48,57,52.5,63.1578947368421,63.1578947368421,76.19047619047619,80.1583820662768,0,0,0,0
3603,John 6:31,26357,G,L,Kashouh Family G,Kashouh Family L,اما اباونا اكلوا المن في البريه كما هو مكتوب انه اعطاهم خبزا من السما للطعام,اباونا اكلوا المن في البريه كما هو مكتوب انه اعطاهم خبزا من السماء لياكلو,اما اباونا اكلوا المن فا البريه كما هو مكتوب انه اعطاهم خبزا من السما للطعام,اباونا اكلوا المن فا البريه كما هو مكتوب انه اعطاهم خبزا من السما لياكلو,76,72,72,76,74.0,88.1578947368421,88.1578947368421,91.8918918918919,80.081998474447,0,0,0,0
3604,John 6:33,26359,G,L,Kashouh Family G,Kashouh Family L,لان خبز الله انما هو ذلك الذي نزل من السما ويهب الحياه للعالم كله,لان خبز الله هو الذي ياتي من السماء وهو معطى الحياة للعالم,لان خبز الله انما هو ذلك الذا نزل من السما ويهب الحياه للعالم كله,لان خبز الله هو الذا ياتا من السما وهو معطا الحياه للعالم,65,57,57,65,61.0,63.07692307692307,63.07692307692307,77.04918032786885,78.87089518668465,0,0,0,0
3605,John 6:32,26358,G,L,Kashouh Family G,Kashouh Family L,قال لهم ايشوع الحق الحق اقول لكم انه ليس موسى اعطاكم المن من السما ولكن ابي الذي يعطيكم خبز الحق من السما,قال لهم يسوع الحق الحق اقول لكم انه ليس موسى، اعطاكم الخبز من السماء بل ابي الذي يعطيكم خبز الحق من السماء,قال لهم ايشوع الحق الحق اقول لكم انه ليس موسا اعطاكم المن من السما ولكن ابا الذا يعطيكم خبز الحق من السما,قال لهم يسوع الحق الحق اقول لكم انه ليس موسا اعطاكم الخبز من السما بل ابا الذا يعطيكم خبز الحق من السما,105,103,103,105,104.0,92.38095238095238,92.38095238095238,94.23076923076923,87.99638949430904,0,0,0,0
3606,John 18:19,26873,G,L,Kashouh Family G,Kashouh Family L,فاما عظيم الكهنه فسايل ايشوع عن تلاميذه وعن تعليمه,فاما رييس الكهنه فسال يسوع عن تلاميذه وعن تعليمه,فاما عظيم الكهنه فسايل ايشوع عن تلاميذه وعن تعليمه,فاما رييس الكهنه فسال يسوع عن تلاميذه وعن تعليمه,50,48,48,50,49.0,88.0,88.0,89.79591836734694,81.99074074074075,0,0,0,0
3607,John 18:20,26874,G,L,Kashouh Family G,Kashouh Family L,فقال له ايشوع انا انما كلمت الشعب علانيه وعلمت فى كل حين فى المحفل وفي الهيكل حيث يجتمع جميع اليهود ولم اتكلم بشي خفيا,فاجابه يسوع قايلا انا خاطبت العالم باعلان وكنت اعلم في المجامع كل حين وفي الهيكل حيث تجتمع اليهود فيه اجمعون ولم اكلم احدا كلمة في الخفيه,فقال له ايشوع انا انما كلمت الشعب علانيه وعلمت فا كل حين فا المحفل وفا الهيكل حيث يجتمع جميع اليهود ولم اتكلم بشا خفيا,فاجابه يسوع قايلا انا خاطبت العالم باعلان وكنت اعلم فا المجامع كل حين وفا الهيكل حيث تجتمع اليهود فيه اجمعون ولم اكلم احدا كلمه فا الخفيه,118,137,118,137,127.5,50.36496350364964,50.36496350364964,61.1764705882353,76.89497873255452,0,0,0,0
3608,John 18:21,26875,G,L,Kashouh Family G,Kashouh Family L,ما بالك تسايلني سايل اوليك الذين سمعون ما كلمتهم به فها هم هولا يعرفون كلشي قلت,فلماذا تسألني سل الذين سمعوا ماذا قلته لهم فهاهم هأولاء يعلمون اللواتى قلتها انا,ما بالك تسايلنا سايل اوليك الذين سمعون ما كلمتهم به فها هم هولا يعرفون كلشا قلت,فلماذا تسالنا سل الذين سمعوا ماذا قلته لهم فهاهم هاولا يعلمون اللواتا قلتها انا,79,79,79,79,79.0,51.89873417721519,51.89873417721519,70.25316455696202,72.54462836741317,0,0,0,0
3609,John 18:22,26876,G,L,Kashouh Family G,Kashouh Family L,فلما قال هذا عمد واحد من الاشراط كان واقفا فلطم ايشوع على خده وقال له هكذا ترد الجواب على عظيم الكهنه,فلما قال يسوع هذه لطم يسوعَ احد الخدام الواقفين قايلا ابمثل هذا تجاوب رييس الكهنه,فلما قال هذا عمد واحد من الاشراط كان واقفا فلطم ايشوع علا خده وقال له هكذا ترد الجواب علا عظيم الكهنه,فلما قال يسوع هذه لطم يسوع احد الخدام الواقفين قايلا ابمثل هذا تجاوب رييس الكهنه,101,80,80,101,90.5,41.584158415841586,41.584158415841586,34.806629834254146,72.03088165959453,0,0,0,0
3610,John 18:23,26877,G,L,Kashouh Family G,Kashouh Family L,اجاب ايشوع وقال له ان كنت بيس ما تكلمت به فاشهد على السو وان كنت تكلمت حسنا فلم لطمتنى,فاجاب يسوع وقال له ان كنت قلت رديًا فاشهد بالردي وان كان جيدا فلماذا ضربتني,اجاب ايشوع وقال له ان كنت بيس ما تكلمت به فاشهد علا السو وان كنت تكلمت حسنا فلم لطمتنا,فاجاب يسوع وقال له ان كنت قلت ردياا فاشهد بالردا وان كان جيدا فلماذا ضربتنا,86,75,75,86,80.5,52.32558139534884,52.32558139534884,65.83850931677019,68.81136950904393,0,0,0,0
3611,John 18:24,26878,G,L,Kashouh Family G,Kashouh Family L,فاما حانان فوجه بايشوع موثقا الى قيافا عظيم الكهنه,حينيذٍ ارسله حنان موثقًا الى قيافا رييس الكهنه,فاما حانان فوجه بايشوع موثقا الا قيافا عظيم الكهنه,حينيذا ارسله حنان موثقاا الا قيافا رييس الكهنه,50,46,46,50,48.0,56.00000000000001,56.00000000000001,64.58333333333334,69.99436392914654,0,0,0,0
3612,John 18:25,26879,G,L,Kashouh Family G,Kashouh Family L,وشمعون الصفا كان قايما يصطلى فقالوا له لعلك انت ايضا واحد من تلاميذه فكفر هو وقال لست به,وكان سمعان بطرس قايما يصطلي فقالوا له العلك انت ايضًا من تلاميذه اما هو فجحد وقال لا,وشمعون الصفا كان قايما يصطلا فقالوا له لعلك انت ايضا واحد من تلاميذه فكفر هو وقال لست به,وكان سمعان بطرس قايما يصطلا فقالوا له العلك انت ايضاا من تلاميذه اما هو فجحد وقال لا,88,84,84,88,86.0,63.63636363636363,63.63636363636363,73.25581395348837,75.4134004134004,0,0,0,0
3613,Mark 6:14,24490,G,M,Kashouh Family G,Kashouh Family M,وسمع هيرودس الملك بخبر يشوع لان اسمه قد عرف عنده فقال ان يوحنا الصابغ قام من بين الاموات من اجل هذا تجرى على يده الجرايح,فبلغ هرودس خبره وكان يقول ما هذا غير يحي قام عن الموتا ولذلك يُطلِع العجايب,وسمع هيرودس الملك بخبر يشوع لان اسمه قد عرف عنده فقال ان يوحنا الصابغ قام من بين الاموات من اجل هذا تجرا علا يده الجرايح,فبلغ هرودس خبره وكان يقول ما هذا غير يحا قام عن الموتا ولذلك يطلع العجايب,120,73,73,120,96.5,36.666666666666664,36.666666666666664,40.41450777202073,65.89456205894561,0,0,0,0
3614,Mark 6:15,24491,G,M,Kashouh Family G,Kashouh Family M,وكان اخرون يقولون انه ايليا واخرون انه نبي كواحد من الانبيا,وكان غيره يقول بل هو الياس وبعضهم يقول بل هو نبي من الانبياء,وكان اخرون يقولون انه ايليا واخرون انه نبا كواحد من الانبيا,وكان غيره يقول بل هو الياس وبعضهم يقول بل هو نبا من الانبيا,59,59,59,59,59.0,52.54237288135594,52.54237288135594,61.01694915254237,67.6957223567393,0,0,0,0
3615,Mark 6:16,24492,G,M,Kashouh Family G,Kashouh Family M,فلما سمع هيرودس قال يوحنا الذي انا قطعت راسه وهو قام من بين الاموات,فقال هرودس بل هو يحي الذي امرت بذبحه هو الذي حيي,فلما سمع هيرودس قال يوحنا الذا انا قطعت راسه وهو قام من بين الاموات,فقال هرودس بل هو يحا الذا امرت بذبحه هو الذا حيا,67,48,48,67,57.5,43.28358208955223,43.28358208955223,55.65217391304348,68.78893135946285,0,0,0,0
3616,Mark 6:17,24493,G,M,Kashouh Family G,Kashouh Family M,وذلك ان هيرودس كان ارسل فاخذ يوحنا وقذفه في السجن بسبب هروديا امراه فيلبس اخيه التي اتخذها,وكان هرودس قد امر بحبس يحي لتزوجه اورظياظه امراه اخيه فلبس,وذلك ان هيرودس كان ارسل فاخذ يوحنا وقذفه فا السجن بسبب هروديا امراه فيلبس اخيه التا اتخذها,وكان هرودس قد امر بحبس يحا لتزوجه اورظياظه امراه اخيه فلبس,90,58,58,90,74.0,38.88888888888889,38.88888888888889,43.24324324324324,63.99614251831001,0,0,0,0
3617,Mark 6:18,24494,G,M,Kashouh Family G,Kashouh Family M,لان يوحنا كان يقول لهرودس انه ليس يحل لك ان تاخذ امراه اخيك,وكان قد منعه يحي عمدا وقال له لا يحل لك نكاح امراه اخيك,لان يوحنا كان يقول لهرودس انه ليس يحل لك ان تاخذ امراه اخيك,وكان قد منعه يحا عمدا وقال له لا يحل لك نكاح امراه اخيك,59,55,55,59,57.0,49.152542372881356,49.152542372881356,58.77192982456141,72.05979739697734,0,0,0,0
3618,Mark 6:19,24495,G,M,Kashouh Family G,Kashouh Family M,وان هيروديا كانت تتواعده وكانت تريد قتله ولم تكن تقدر,فكانت اورظياظه تحتال لقتله ولا تجد سبيلا اليه,وان هيروديا كانت تتواعده وكانت تريد قتله ولم تكن تقدر,فكانت اورظياظه تحتال لقتله ولا تجد سبيلا اليه,53,45,45,53,49.0,26.41509433962264,26.41509433962264,42.857142857142854,60.73938820134802,0,0,0,0
3619,Mark 6:20,24496,G,M,Kashouh Family G,Kashouh Family M,لان هيرودس كان يهاب هوت يوحنا لمعرفته بانه رجل بار فكان يستبقيه ويطيعه في امور كثيره وبالطيب كان يقبل منه,لخوف هرودس منه ومعرفته بصلاحه وقصله وكان يسمع منه احيانا وينتمي الى رايه,لان هيرودس كان يهاب هوت يوحنا لمعرفته بانه رجل بار فكان يستبقيه ويطيعه فا امور كثيره وبالطيب كان يقبل منه,لخوف هرودس منه ومعرفته بصلاحه وقصله وكان يسمع منه احيانا وينتما الا رايه,105,72,72,105,88.5,37.142857142857146,37.142857142857146,40.11299435028249,68.1762566137566,0,0,0,0
3620,Matthew 16:1,23742,G,M,Kashouh Family G,Kashouh Family M,فدنا الاحبار والزنادقه يجربونه ويسالنه ايه من السما ليريهم اياها,فاقبل اليه الصدقون والكذبون مجربين له فرغبوا اليه ان يظهر لهم ايه سماويه,فدنا الاحبار والزنادقه يجربونه ويسالنه ايه من السما ليريهم اياها,فاقبل اليه الصدقون والكذبون مجربين له فرغبوا اليه ان يظهر لهم ايه سماويه,64,72,64,72,68.0,34.72222222222222,34.72222222222222,37.5,71.38152356902356,0,0,0,0
3621,Matthew 16:2,23743,G,M,Kashouh Family G,Kashouh Family M,فاما هو فاجاب وقال لهم اذ كان المسا قلتم انه صحو لان المسا احمرت,فاجابهم وقال اذا رايتم الحُمره مع المسى حتمتم بالصحو بالغد لاءحمرار الجو مع الليل,فاما هو فاجاب وقال لهم اذ كان المسا قلتم انه صحو لان المسا احمرت,فاجابهم وقال اذا رايتم الحمره مع المسا حتمتم بالصحو بالغد لاحمرار الجو مع الليل,64,79,64,79,71.5,39.24050632911392,39.24050632911392,51.74825174825175,70.03440257000383,0,0,0,0
3622,Matthew 16:3,23744,G,M,Kashouh Family G,Kashouh Family M,وبالغداه تقولون اليوم يوم شاتي لان السما محمرت بعبوس يا ايها المراون اوجه السما تحسنون ان تختبروه فايات هذا الزمان لا تحسنون ان تميزوه,واذا رايتم الحمره بالغد حتمتم بالنو وتحكمون بامارات السماء وتعجزون عن امارات الدهور,وبالغداه تقولون اليوم يوم شاتا لان السما محمرت بعبوس يا ايها المراون اوجه السما تحسنون ان تختبروه فايات هذا الزمان لا تحسنون ان تميزوه,واذا رايتم الحمره بالغد حتمتم بالنو وتحكمون بامارات السما وتعجزون عن امارات الدهور,134,82,82,134,108.0,30.597014925373134,30.597014925373134,32.407407407407405,64.30837007375048,0,0,0,0
3623,Matthew 16:4,23745,G,M,Kashouh Family G,Kashouh Family M,القبيله الخبيثه الفاجره تبتغي ايه ولن تعطى ايه الا ايه يونس النبي ثم تركم ومضى,يسئل النسل السوء ويسل [الفميق] ايه ولا يعطى من الايات الا ايه يونس النبي ثم خرج عنهم منطلقا,القبيله الخبيثه الفاجره تبتغا ايه ولن تعطا ايه الا ايه يونس النبا ثم تركم ومضا,يسئل النسل السو ويسل ايه ولا يعطا من الايات الا ايه يونس النبا ثم خرج عنهم منطلقا,78,81,78,81,79.5,49.382716049382715,49.382716049382715,63.52201257861635,68.38793922127255,0,0,0,0
3624,Luke 15:11,25668,G,M,Kashouh Family G,Kashouh Family M,ثم قال لهم ايشوع ايضا انه كان لرجل ابنان,ثم قال رجل كان له ولدان,ثم قال لهم ايشوع ايضا انه كان لرجل ابنان,ثم قال رجل كان له ولدان,40,23,23,40,31.5,40.0,40.0,53.96825396825397,65.1610305958132,0,0,0,0
3625,Luke 15:12,25669,G,M,Kashouh Family G,Kashouh Family M,فقال له ابنه الاصغر يا ابه اعطنى الحصه التي تصيبني من بيتك فقسم بينهما ماله,فقال الصغير لابيه يابتاه امر لي بسهمي الذي يصير لي فقسم بينهما المال,فقال له ابنه الاصغر يا ابه اعطنا الحصه التا تصيبنا من بيتك فقسم بينهما ماله,فقال الصغير لابيه يابتاه امر لا بسهما الذا يصير لا فقسم بينهما المال,75,68,68,75,71.5,49.333333333333336,49.333333333333336,57.34265734265735,73.22288689487094,0,0,0,0
3626,Luke 15:13,25670,G,M,Kashouh Family G,Kashouh Family M,ومن بعد ايام قلايل جمع ابنه الاصغر كلشي كان له وذهب الى بلده بعيده فبذر هناك ماله اذ يعيش مفرطا,وبعد ايام يسيره جمع الصغير سهمه وتغرب به الى بلاد بعيده وجاور في انفاقه حتى فرغ بجميعه,ومن بعد ايام قلايل جمع ابنه الاصغر كلشا كان له وذهب الا بلده بعيده فبذر هناك ماله اذ يعيش مفرطا,وبعد ايام يسيره جمع الصغير سهمه وتغرب به الا بلاد بعيده وجاور فا انفاقه حتا فرغ بجميعه,95,86,86,95,90.5,43.15789473684211,43.15789473684211,55.80110497237569,69.31223407355598,0,0,0,0
3627,Luke 15:14,25671,G,M,Kashouh Family G,Kashouh Family M,فلما افنى كلشي اصابه حدثمجاعه عظيمه وبدا العوز,وبعد فراغه منه اجرب ذلك الموضع وجعل اهله وجعل يستعطي فيه,فلما افنا كلشا اصابه حدثمجاعه عظيمه وبدا العوز,وبعد فراغه منه اجرب ذلك الموضع وجعل اهله وجعل يستعطا فيه,46,56,46,56,51.0,23.214285714285715,23.214285714285715,18.627450980392158,60.22256728778469,0,0,0,0
3628,Luke 15:15,25672,G,M,Kashouh Family G,Kashouh Family M,وانطلق فصحب واحد من اهل مدينه تلك البلاد وذاك ارسله الى القريه ليرعى الخنازير,ثم لجا الى رجل من ذلك الموضغ؟ فجعله جارزا للخنازير في احد منازله,وانطلق فصحب واحد من اهل مدينه تلك البلاد وذاك ارسله الا القريه ليرعا الخنازير,ثم لجا الا رجل من ذلك الموضغ فجعله جارزا للخنازير فا احد منازله,77,63,63,77,70.0,33.76623376623377,33.76623376623377,33.57142857142858,63.537157287157285,0,0,0,0
